region,species_name,year,spawners,smoothedspawners,spawnersanomaly,runsize,smoothedrunsize,runsizeanomaly,spawners_short_trend,spawners_short_trend_lwr,spawners_short_trend_upr,spawners_long_trend,spawners_long_trend_lwr,spawners_long_trend_upr,runsize_short_trend,runsize_short_trend_lwr,runsize_short_trend_upr,runsize_long_trend,runsize_long_trend_lwr,runsize_long_trend_upr,source_id,datasetversion
Nass,Chinook,2006,28061,19856,19.3,37098,28137,21.7,-989898,-989898,-989898,16262,15126,17483,-989898,-989898,-989898,23002,21420,24701,CTC_20250714,20251112
Nass,Chinook,2007,24964,22043,32.4,34221,30870,33.6,-989898,-989898,-989898,16195,15034,17446,-989898,-989898,-989898,23005,21381,24752,CTC_20250714,20251112
Nass,Chinook,2008,22138,20991,26.1,26202,28890,25,-989898,-989898,-989898,16129,14940,17413,-989898,-989898,-989898,23007,21336,24809,CTC_20250714,20251112
Nass,Chinook,2009,29576,23483,41.1,36865,31189,34.9,-989898,-989898,-989898,16063,14842,17383,-989898,-989898,-989898,23009,21287,24871,CTC_20250714,20251112
Nass,Chinook,2010,20729,24867,49.4,26052,31687,37.1,16898,13767,20740,15997,14743,17357,22638,19218,26667,23012,21235,24937,CTC_20250714,20251112
Nass,Chinook,2011,10826,20554,23.5,15092,26471,14.5,16384,13628,19697,15931,14642,17334,22194,19156,25714,23014,21179,25008,CTC_20250714,20251112
Nass,Chinook,2012,9797,17047,2.4,15086,22471,-2.8,15886,13475,18728,15866,14539,17314,21758,19076,24818,23016,21121,25082,CTC_20250714,20251112
Nass,Chinook,2013,9034,14249,-14.4,13525,19687,-14.8,15403,13302,17836,15801,14436,17296,21331,18971,23984,23019,21059,25160,CTC_20250714,20251112
Nass,Chinook,2014,12979,12085,-27.4,19789,17384,-24.8,14934,13101,17025,15736,14331,17280,20912,18833,23221,23021,20995,25242,CTC_20250714,20251112
Nass,Chinook,2015,20595,12069,-27.5,28557,17706,-23.4,14480,12861,16303,15672,14225,17266,20502,18647,22540,23023,20929,25326,CTC_20250714,20251112
Nass,Chinook,2016,10192,11925,-28.4,15977,17909,-22.5,14040,12572,15680,15608,14119,17253,20099,18400,21955,23025,20862,25414,CTC_20250714,20251112
Nass,Chinook,2017,4984,10417,-37.4,8947,16132,-30.2,13613,12224,15160,15544,14012,17243,19705,18080,21475,23028,20792,25504,CTC_20250714,20251112
Nass,Chinook,2018,16319,11725,-29.6,21862,17758,-23.2,13199,11819,14741,15480,13905,17233,19318,17685,21101,23030,20721,25596,CTC_20250714,20251112
Nass,Chinook,2019,11833,11510,-30.9,18707,17560,-24,12798,11367,14409,15416,13797,17225,18939,17226,20822,23032,20649,25690,CTC_20250714,20251112
Nass,Chinook,2020,14315,10702,-35.7,20551,16441,-28.9,12409,10885,14146,15353,13690,17219,18567,16720,20617,23035,20576,25787,CTC_20250714,20251112
Nass,Chinook,2021,12742,11191,-32.8,21538,17453,-24.5,12032,10391,13932,15290,13583,17213,18202,16189,20466,23037,20502,25885,CTC_20250714,20251112
Nass,Chinook,2022,17990,14467,-13.1,22697,21025,-9,11666,9895,13753,15228,13475,17208,17845,15645,20354,23039,20427,25986,CTC_20250714,20251112
Nass,Chinook,2023,13538,13936,-16.3,18900,20422,-11.6,11311,9409,13598,15165,13368,17204,17495,15100,20269,23042,20351,26088,CTC_20250714,20251112
Nass,Chinook,2024,11855,13941,-16.3,19900,20676,-10.5,10967,8935,13461,15103,13261,17201,17151,14560,20204,23044,20275,26191,CTC_20250714,20251112
Nass,Chum,1950,23162,23162,-45.3,-989898,-989898,-989898,-989898,-989898,-989898,61018,48143,77336,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1951,100787,48316,14,-989898,-989898,-989898,-989898,-989898,-989898,60389,47874,76176,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1952,70300,54749,29.2,-989898,-989898,-989898,-989898,-989898,-989898,59767,47605,75037,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1953,54834,54770,29.2,-989898,-989898,-989898,-989898,-989898,-989898,59151,47336,73916,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1954,26270,56522,33.4,-989898,-989898,-989898,-989898,-989898,-989898,58542,47066,72816,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1955,9435,31265,-26.2,-989898,-989898,-989898,-989898,-989898,-989898,57939,46796,71735,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1956,46176,28146,-33.6,-989898,-989898,-989898,-989898,-989898,-989898,57342,46525,70673,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1957,76650,30604,-27.8,-989898,-989898,-989898,-989898,-989898,-989898,56751,46254,69630,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1958,70744,39205,-7.5,-989898,-989898,-989898,-989898,-989898,-989898,56166,45982,68606,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1959,167616,80488,89.9,-989898,-989898,-989898,-989898,-989898,-989898,55587,45709,67601,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1960,76060,91184,115.2,-989898,-989898,-989898,-989898,-989898,-989898,55015,45435,66615,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1961,97309,96790,128.4,-989898,-989898,-989898,-989898,-989898,-989898,54448,45159,65647,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1962,63618,94254,122.4,-989898,-989898,-989898,-989898,-989898,-989898,53887,44883,64697,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1963,80018,78346,84.9,-989898,-989898,-989898,-989898,-989898,-989898,53332,44605,63766,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1964,108238,85571,101.9,-989898,-989898,-989898,-989898,-989898,-989898,52782,44325,62853,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1965,28856,63146,49,-989898,-989898,-989898,-989898,-989898,-989898,52238,44043,61958,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1966,29600,52152,23.1,-989898,-989898,-989898,-989898,-989898,-989898,51700,43760,61081,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1967,30112,40847,-3.6,-989898,-989898,-989898,-989898,-989898,-989898,51167,43474,60222,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1968,55391,34548,-18.5,-989898,-989898,-989898,-989898,-989898,-989898,50640,43185,59381,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1969,26640,33865,-20.1,-989898,-989898,-989898,-989898,-989898,-989898,50118,42894,58559,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1970,35816,35518,-16.2,-989898,-989898,-989898,-989898,-989898,-989898,49602,42600,57755,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1971,31524,35927,-15.2,-989898,-989898,-989898,-989898,-989898,-989898,49091,42303,56968,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1972,82140,39646,-6.4,-989898,-989898,-989898,-989898,-989898,-989898,48585,42002,56200,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1973,80093,52206,23.2,-989898,-989898,-989898,-989898,-989898,-989898,48084,41697,55450,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1974,158359,75702,78.6,-989898,-989898,-989898,-989898,-989898,-989898,47589,41388,54719,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1975,39672,80181,89.2,-989898,-989898,-989898,-989898,-989898,-989898,47099,41075,54005,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1976,76851,78857,86.1,-989898,-989898,-989898,-989898,-989898,-989898,46613,40757,53310,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1977,81900,79299,87.1,-989898,-989898,-989898,-989898,-989898,-989898,46133,40435,52634,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1978,84826,67840,60.1,-989898,-989898,-989898,-989898,-989898,-989898,45658,40107,51976,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1979,55782,73874,74.3,-989898,-989898,-989898,-989898,-989898,-989898,45187,39774,51337,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1980,67398,71489,68.7,-989898,-989898,-989898,-989898,-989898,-989898,44722,39436,50716,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1981,20219,50392,18.9,-989898,-989898,-989898,-989898,-989898,-989898,44261,39091,50114,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1982,27889,38158,-10,-989898,-989898,-989898,-989898,-989898,-989898,43805,38741,49530,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1983,58471,38610,-8.9,-989898,-989898,-989898,-989898,-989898,-989898,43353,38385,48964,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1984,80590,40374,-4.7,-989898,-989898,-989898,-989898,-989898,-989898,42907,38023,48417,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1985,66610,54394,28.3,-989898,-989898,-989898,-989898,-989898,-989898,42465,37655,47888,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1986,43810,60895,43.7,-989898,-989898,-989898,-989898,-989898,-989898,42027,37282,47376,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1987,43118,56430,33.2,-989898,-989898,-989898,-989898,-989898,-989898,41594,36902,46882,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1988,65554,53591,26.5,-989898,-989898,-989898,-989898,-989898,-989898,41165,36517,46405,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1989,47897,49350,16.4,-989898,-989898,-989898,-989898,-989898,-989898,40741,36127,45944,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1990,43562,49280,16.3,-989898,-989898,-989898,-989898,-989898,-989898,40321,35732,45500,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1991,43455,49376,16.5,-989898,-989898,-989898,-989898,-989898,-989898,39906,35333,45071,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Nass,Chum,1992,28000,39917,-5.8,67000,67000,33.4,-989898,-989898,-989898,39495,34930,44657,-989898,-989898,-989898,87664,53737,143008,Nisgaa_20241203,20251112
Nass,Chum,1993,98000,47740,12.6,323000,147109,192.8,-989898,-989898,-989898,39088,34523,44257,-989898,-989898,-989898,84650,53065,135034,Nisgaa_20241203,20251112
Nass,Chum,1994,74000,54502,28.6,149000,147737,194.1,-989898,-989898,-989898,38685,34113,43870,-989898,-989898,-989898,81740,52379,127559,Nisgaa_20241203,20251112
Nass,Chum,1995,49000,56163,32.5,113000,138161,175,-989898,-989898,-989898,38287,33700,43497,-989898,-989898,-989898,78930,51677,120557,Nisgaa_20241203,20251112
Nass,Chum,1996,26000,55132,30.1,61000,134958,168.6,-989898,-989898,-989898,37892,33286,43136,-989898,-989898,-989898,76217,50954,114005,Nisgaa_20241203,20251112
Nass,Chum,1997,23000,38374,-9.5,53000,85895,71,-989898,-989898,-989898,37502,32870,42786,-989898,-989898,-989898,73597,50209,107880,Nisgaa_20241203,20251112
Nass,Chum,1998,154000,46090,8.8,290000,101454,101.9,-989898,-989898,-989898,37115,32453,42448,-989898,-989898,-989898,71067,49436,102164,Nisgaa_20241203,20251112
Nass,Chum,1999,35000,42371,0,89000,95576,90.2,-989898,-989898,-989898,36733,32035,42119,-989898,-989898,-989898,68624,48631,96838,Nisgaa_20241203,20251112
Nass,Chum,2000,19000,39176,-7.6,40000,86006,71.2,-989898,-989898,-989898,36354,31617,41801,-989898,-989898,-989898,66265,47788,91887,Nisgaa_20241203,20251112
Nass,Chum,2001,30000,41866,-1.2,90000,98180,95.4,-989898,-989898,-989898,35980,31200,41491,-989898,-989898,-989898,63988,46902,87298,Nisgaa_20241203,20251112
Nass,Chum,2002,15000,23389,-44.8,32000,56586,12.6,-989898,-989898,-989898,35609,30784,41190,-989898,-989898,-989898,61788,45965,83058,Nisgaa_20241203,20251112
Nass,Chum,2003,65000,27304,-35.6,87000,56266,12,-989898,-989898,-989898,35242,30369,40897,-989898,-989898,-989898,59664,44972,79156,Nisgaa_20241203,20251112
Nass,Chum,2004,49000,34600,-18.4,82000,67326,34,-989898,-989898,-989898,34879,29955,40612,-989898,-989898,-989898,57613,43916,75582,Nisgaa_20241203,20251112
Nass,Chum,2005,30000,34600,-18.4,42000,55646,10.8,-989898,-989898,-989898,34520,29544,40333,-989898,-989898,-989898,55633,42792,72326,Nisgaa_20241203,20251112
Nass,Chum,2006,51000,46984,10.9,72000,68152,35.7,-989898,-989898,-989898,34164,29135,40061,-989898,-989898,-989898,53720,41598,69376,Nisgaa_20241203,20251112
Nass,Chum,2007,11000,30135,-28.9,21000,47770,-4.9,-989898,-989898,-989898,33812,28728,39795,-989898,-989898,-989898,51874,40332,66718,Nisgaa_20241203,20251112
Nass,Chum,2008,3000,14990,-64.6,4400,22991,-54.2,-989898,-989898,-989898,33463,28324,39535,-989898,-989898,-989898,50091,39000,64336,Nisgaa_20241203,20251112
Nass,Chum,2009,20000,13545,-68,28000,20775,-58.6,-989898,-989898,-989898,33119,27923,39281,-989898,-989898,-989898,48369,37607,62210,Nisgaa_20241203,20251112
Nass,Chum,2010,9000,8779,-79.3,10000,12683,-74.8,-989898,-989898,-989898,32777,27526,39031,-989898,-989898,-989898,46706,36166,60317,Nisgaa_20241203,20251112
Nass,Chum,2011,6000,7545,-82.2,8000,9964,-80.2,-989898,-989898,-989898,32440,27132,38786,-989898,-989898,-989898,45100,34691,58633,Nisgaa_20241203,20251112
Nass,Chum,2012,16000,11465,-72.9,18000,14170,-71.8,-989898,-989898,-989898,32105,26741,38546,-989898,-989898,-989898,43550,33196,57133,Nisgaa_20241203,20251112
Nass,Chum,2013,14000,10487,-75.3,17000,12508,-75.1,11528,9792,13570,31775,26354,38310,13852,11570,16583,42053,31698,55792,Nisgaa_20241203,20251112
Nass,Chum,2014,20000,12804,-69.8,24000,15569,-69,14017,12155,16163,31447,25971,38078,16835,14386,19701,40608,30209,54586,Nisgaa_20241203,20251112
Nass,Chum,2015,48000,21534,-49.2,61000,25871,-48.5,17043,15063,19284,31123,25592,37850,20462,17855,23449,39212,28741,53496,Nisgaa_20241203,20251112
Nass,Chum,2016,21000,23049,-45.6,28000,28893,-42.5,20724,18619,23066,30803,25217,37625,24870,22098,27988,37864,27306,52504,Nisgaa_20241203,20251112
Nass,Chum,2017,23000,26095,-38.4,25000,31817,-36.7,25199,22925,27698,30485,24846,37404,30227,27232,33550,36562,25910,51594,Nisgaa_20241203,20251112
Nass,Chum,2018,46000,32136,-24.2,50000,38225,-23.9,30640,28069,33447,30171,24480,37185,36738,33352,40467,35305,24559,50754,Nisgaa_20241203,20251112
Nass,Chum,2019,24000,27023,-36.2,28000,31463,-37.4,37257,34131,40669,29860,24117,36970,44651,40537,49184,34092,23258,49972,Nisgaa_20241203,20251112
Nass,Chum,2020,102000,40117,-5.3,114000,44693,-11,45302,41214,49795,29552,23759,36758,54270,48893,60237,32920,22008,49241,Nisgaa_20241203,20251112
Nass,Chum,2021,119000,60503,42.8,160000,71087,41.5,55084,49490,61310,29248,23406,36549,65960,58610,74231,31788,20812,48553,Nisgaa_20241203,20251112
Nass,Chum,2022,98000,73096,72.5,118000,88108,75.4,66979,59197,75784,28947,23056,36342,80168,69956,91871,30696,19670,47902,Nisgaa_20241203,20251112
Nass,Chum,2023,54000,89524,111.2,65000,108756,116.5,81442,70626,93915,28648,22711,36138,97437,83263,114023,29640,18581,47283,Nisgaa_20241203,20251112
Nass,Chum,2024,115000,92250,117.7,142000,114895,128.7,99029,84122,116577,28353,22371,35936,118425,98918,141779,28621,17545,46691,Nisgaa_20241203,20251112
Nass,Coho,1992,109000,109000,-14.7,305000,305000,10.7,-989898,-989898,-989898,81462,67775,97914,-989898,-989898,-989898,202234,170338,240103,Nisgaa_20241203,20251112
Nass,Coho,1993,43000,68462,-46.4,119000,190512,-30.8,-989898,-989898,-989898,83580,70125,99618,-989898,-989898,-989898,205913,174804,242559,Nisgaa_20241203,20251112
Nass,Coho,1994,207000,98997,-22.5,759000,302016,9.7,-989898,-989898,-989898,85753,72544,101367,-989898,-989898,-989898,209659,179361,245076,Nisgaa_20241203,20251112
Nass,Coho,1995,47000,82175,-35.7,151000,253961,-7.8,-989898,-989898,-989898,87982,75033,103166,-989898,-989898,-989898,213473,184005,247662,Nisgaa_20241203,20251112
Nass,Coho,1996,79000,75821,-40.7,208000,230785,-16.2,-989898,-989898,-989898,90270,77591,105020,-989898,-989898,-989898,217357,188731,250325,Nisgaa_20241203,20251112
Nass,Coho,1997,27000,67494,-47.2,61000,195278,-29.1,-989898,-989898,-989898,92617,80217,106933,-989898,-989898,-989898,221311,193533,253077,Nisgaa_20241203,20251112
Nass,Coho,1998,70000,51469,-59.7,134000,126581,-54,-989898,-989898,-989898,95024,82906,108914,-989898,-989898,-989898,225338,198404,255927,Nisgaa_20241203,20251112
Nass,Coho,1999,103000,62623,-51,207000,136967,-50.3,-989898,-989898,-989898,97495,85657,110968,-989898,-989898,-989898,229437,203333,258893,Nisgaa_20241203,20251112
Nass,Coho,2000,106000,67399,-47.3,208000,136967,-50.3,-989898,-989898,-989898,100029,88464,113107,-989898,-989898,-989898,233611,208306,261990,Nisgaa_20241203,20251112
Nass,Coho,2001,195000,110489,-13.5,374000,215527,-21.7,-989898,-989898,-989898,102630,91320,115341,-989898,-989898,-989898,237861,213309,265240,Nisgaa_20241203,20251112
Nass,Coho,2002,292000,157903,23.6,378000,279318,1.4,-989898,-989898,-989898,105298,94217,117682,-989898,-989898,-989898,242189,218320,268666,Nisgaa_20241203,20251112
Nass,Coho,2003,141000,170799,33.7,261000,295983,7.5,-989898,-989898,-989898,108036,97145,120147,-989898,-989898,-989898,246595,223319,272296,Nisgaa_20241203,20251112
Nass,Coho,2004,99000,167907,31.4,222000,300843,9.2,-989898,-989898,-989898,110844,100092,122752,-989898,-989898,-989898,251081,228278,276161,Nisgaa_20241203,20251112
Nass,Coho,2005,160000,159805,25.1,374000,300843,9.2,-989898,-989898,-989898,113726,103044,125515,-989898,-989898,-989898,255649,233171,280293,Nisgaa_20241203,20251112
Nass,Coho,2006,102000,122855,-3.8,195000,254962,-7.4,-989898,-989898,-989898,116682,105988,128456,-989898,-989898,-989898,260299,237968,284726,Nisgaa_20241203,20251112
Nass,Coho,2007,142000,123072,-3.7,282000,259942,-5.6,-989898,-989898,-989898,119716,108911,131593,-989898,-989898,-989898,265035,242645,289491,Nisgaa_20241203,20251112
Nass,Coho,2008,115000,127769,0,193000,251003,-8.9,-989898,-989898,-989898,122828,111800,134944,-989898,-989898,-989898,269857,247179,294615,Nisgaa_20241203,20251112
Nass,Coho,2009,312000,150986,18.2,479000,267020,-3.1,-989898,-989898,-989898,126022,114647,138524,-989898,-989898,-989898,274766,251554,300120,Nisgaa_20241203,20251112
Nass,Coho,2010,148000,165711,29.7,277000,291511,5.8,-989898,-989898,-989898,129298,117448,142344,-989898,-989898,-989898,279765,255764,306018,Nisgaa_20241203,20251112
Nass,Coho,2011,98000,151038,18.2,209000,270477,-1.8,-989898,-989898,-989898,132659,120199,146411,-989898,-989898,-989898,284854,259809,312315,Nisgaa_20241203,20251112
Nass,Coho,2012,115000,151038,18.2,256000,290269,5.4,-989898,-989898,-989898,136108,122905,150729,-989898,-989898,-989898,290037,263696,319009,Nisgaa_20241203,20251112
Nass,Coho,2013,354000,155882,22,876000,337553,22.6,143094,113306,180711,139646,125570,155302,362243,283830,462319,295313,267439,326093,Nisgaa_20241203,20251112
Nass,Coho,2014,232000,174423,36.5,441000,379168,37.7,144624,117952,177326,143277,128199,160128,357550,288939,442453,300686,271052,333559,Nisgaa_20241203,20251112
Nass,Coho,2015,56000,151651,18.7,249000,396137,43.8,146170,122496,174421,147002,130802,165208,352917,293407,424498,306156,274554,341396,Nisgaa_20241203,20251112
Nass,Coho,2016,183000,170327,33.3,508000,470166,70.7,147733,126749,172192,150823,133385,170542,348345,296806,408834,311726,277959,349594,Nisgaa_20241203,20251112
Nass,Coho,2017,190000,145787,14.1,370000,379032,37.6,149313,130420,170944,154745,135956,176130,343832,298496,396052,317397,281285,358145,Nisgaa_20241203,20251112
Nass,Coho,2018,73000,109189,-14.5,149000,288977,4.9,150910,133128,171067,158768,138521,181974,339377,297697,386892,323171,284544,367042,Nisgaa_20241203,20251112
Nass,Coho,2019,144000,138268,8.2,237000,285430,3.6,152524,134551,172897,162895,141086,188076,334980,293840,381879,329050,287749,376280,Nisgaa_20241203,20251112
